assetID, owningItem, assetFileID, timestamp, countrycode, ip,,,,,,
oai:bir.brandeis.edu:10192/16,25607, PDF-1,1598310328, US,161.35.67.142,,,,,,
oai:bir.brandeis.edu:10192/25162,27187, PDF-1,1591280010, US,161.69.123.10,,,,,,
oai:bir.brandeis.edu:10192/24386,25393, PDF-1,1596051885, US,161.69.123.10,,,,,,
oai:bir.brandeis.edu:10192/24386,25393, PDF-1,1596039248, US,161.69.123.10,,,,,,
oai:bir.brandeis.edu:10192/32210,38331, PDF-1,1602199897, US,161.8.240.206,,,,,,
oai:bir.brandeis.edu:10192/30583,34545, PDF-1,1599999280, US,161.97.249.83,,,,,,
https://hdl.handle.net/10192/37434,47876, PDF-1,1598976201, US,162.1.179.245,,,,,,
oai:bir.brandeis.edu:10192/30597,34432, PDF-1,1598284519, US,162.1.2.13,,,,,,
https://hdl.handle.net/10192/36743,45175, PDF-1,1595396447, US,162.104.164.207,,,,,,
oai:bir.brandeis.edu:10192/24417,24627, PDF-1,1600684263, US,162.119.16.13,,,,,,
oai:bir.brandeis.edu:10192/28791,32398, PDF-1,1598479582, US,162.119.17.13,,,,,,
oai:bir.brandeis.edu:10192/29090,32655, PDF-1,1600347481, US,162.129.251.104,,,,,,
https://hdl.handle.net/10192/36662,45936, PDF-1,1596012519, US,162.136.192.1,,,,,,
https://hdl.handle.net/10192/36662,45936, PDF-1,1596012772, US,162.136.192.1,,,,,,
oai:bir.brandeis.edu:10192/30790,34926, PDF-1,1595606193, US,162.144.90.17,,,,,,
oai:bir.brandeis.edu:10192/30790,34926, PDF-1,1595606193, US,162.144.90.17,,,,,,
oai:bir.brandeis.edu:10192/30790,34926, PDF-1,1595606188, US,162.144.90.17,,,,,,
oai:bir.brandeis.edu:10192/32469,38771, PDF-1,1584359453, US,162.154.229.93,,,,,,
oai:bir.brandeis.edu:10192/35663,43296, PDF-1,1600705993, US,162.155.105.20,,,,,,
oai:bir.brandeis.edu:10192/35663,43296, PDF-1,1600705976, US,162.155.105.20,,,,,,
oai:bir.brandeis.edu:10192/35660,43221, PDF-1,1600358028, US,162.155.141.254,,,,,,
oai:bir.brandeis.edu:10192/27097,30298, PDF-1,1597834972, US,162.158.123.151,,,,,,
oai:bir.brandeis.edu:10192/30,25625, PDF-1,1598573402, US,162.158.74.11,,,,,,
oai:bir.brandeis.edu:10192/23244,23472, PDF-1,1594810612, US,162.193.1.222,,,,,,
oai:bir.brandeis.edu:10192/35664,43251, PDF-1,1584738581, US,162.193.55.185,,,,,,
oai:bir.brandeis.edu:10192/34135,41256, PDF-1,1598985402, US,162.194.36.20,,,,,,
oai:bir.brandeis.edu:10192/30572,34528, PDF-1,1601900265, US,162.196.183.249,,,,,,
oai:bir.brandeis.edu:10192/30572,34528, PDF-1,1601932724, US,162.196.183.249,,,,,,
oai:bir.brandeis.edu:10192/30572,34528, PDF-1,1601912149, US,162.196.183.249,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1599723920, US,162.201.218.57,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1599680976, US,162.201.218.57,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1601623748, US,162.201.218.57,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1602141472, US,162.201.218.57,,,,,,
oai:bir.brandeis.edu:10192/35334,42737, PDF-1,1601652203, US,162.201.37.249,,,,,,
oai:bir.brandeis.edu:10192/35334,42737, PDF-1,1601581592, US,162.201.37.249,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1602316296, US,162.202.221.99,,,,,,
https://hdl.handle.net/10192/37417,47995, PDF-1,1595636128, US,162.203.55.30,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1595188460, US,162.204.124.199,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1601555567, US,162.206.187.34,,,,,,
https://hdl.handle.net/10192/36775,45430, PDF-1,1584146656, US,162.207.92.202,,,,,,
https://hdl.handle.net/10192/37517,47855, PDF-1,1598272869, US,162.211.149.125,,,,,,
https://hdl.handle.net/10192/37517,47855, PDF-1,1598272879, US,162.211.149.125,,,,,,
https://hdl.handle.net/10192/37517,47855, PDF-1,1598272882, US,162.211.149.125,,,,,,
oai:bir.brandeis.edu:10192/24870,27193, PDF-1,1594489969, US,162.211.149.229,,,,,,
oai:bir.brandeis.edu:10192/24870,27193, PDF-1,1594512912, US,162.211.150.67,,,,,,
oai:bir.brandeis.edu:10192/32476,37951, PDF-1,1601301159, US,162.211.160.162,,,,,,
https://hdl.handle.net/10192/35913,44197, PDF-1,1601893696, US,162.211.34.244,,,,,,
https://hdl.handle.net/10192/35913,44197, PDF-1,1601745132, US,162.211.34.244,,,,,,
oai:bir.brandeis.edu:10192/86,25740, PDF-1,1601388345, US,162.211.38.217,,,,,,
oai:bir.brandeis.edu:10192/32252,37956, PDF-1,1595944103, US,162.211.38.232,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1584012426, US,162.213.147.253,,,,,,
https://hdl.handle.net/10192/37452,48077, PDF-1,1600794572, US,162.213.209.78,,,,,,
oai:bir.brandeis.edu:10192/25053,26164, PDF-1,1591366005, US,162.216.146.117,,,,,,
oai:bir.brandeis.edu:10192/30675,34682, PDF-1,1602194801, US,162.218.232.32,,,,,,
oai:bir.brandeis.edu:10192/33917,40800, PDF-1,1601481569, US,162.221.219.12,,,,,,
oai:bir.brandeis.edu:10192/34140,41215, PDF-1,1599425801, US,162.225.185.106,,,,,,
oai:bir.brandeis.edu:10192/34140,41215, PDF-1,1599425806, US,162.225.185.106,,,,,,
oai:bir.brandeis.edu:10192/25053,26164, PDF-1,1584308581, US,162.226.170.10,,,,,,
oai:bir.brandeis.edu:10192/25053,26164, PDF-1,1584310900, US,162.226.170.10,,,,,,
https://hdl.handle.net/10192/36692,45956, PDF-1,1594594668, US,162.226.201.189,,,,,,
https://hdl.handle.net/10192/36692,45956, PDF-1,1594594448, US,162.226.201.189,,,,,,
oai:bir.brandeis.edu:10192/27170,30346, PDF-1,1598296282, US,162.227.163.155,,,,,,
oai:bir.brandeis.edu:10192/33812,40696, PDF-1,1602431870, US,162.228.201.210,,,,,,
https://hdl.handle.net/10192/36764,45258, PDF-1,1595431423, US,162.228.67.93,,,,,,
https://hdl.handle.net/10192/35788,43757, PDF-1,1601853401, US,162.232.148.214,,,,,,
oai:bir.brandeis.edu:10192/25120,27546, PDF-1,1598909539, US,162.232.98.76,,,,,,
https://hdl.handle.net/10192/37504,47679, PDF-1,1591120660, US,162.236.94.246,,,,,,
https://hdl.handle.net/10192/36692,45956, PDF-1,1584231932, US,162.237.97.109,,,,,,
oai:bir.brandeis.edu:10192/32474,38692, PDF-1,1601478120, US,162.237.97.68,,,,,,
https://hdl.handle.net/10192/36762,45427, PDF-1,1598569971, US,162.238.217.137,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1598438394, US,162.239.250.108,,,,,,
oai:bir.brandeis.edu:10192/27053,30694, PDF-1,1584309997, US,162.241.224.113,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1591083804, US,162.241.226.19,,,,,,
oai:bir.brandeis.edu:10192/23251,23528, PDF-1,1584600525, US,162.241.253.132,,,,,,
https://hdl.handle.net/10192/36762,45427, PDF-1,1600263171, US,162.242.4.66,,,,,,
https://hdl.handle.net/10192/36795,46056, PDF-1,1584331921, US,162.244.146.130,,,,,,
https://hdl.handle.net/10192/36223,44646, PDF-1,1601308146, US,162.244.146.229,,,,,,
https://hdl.handle.net/10192/36188,44611, PDF-1,1598368296, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36182,44605, PDF-1,1597780864, US,162.244.149.24,,,,,,
oai:bir.brandeis.edu:10192/35142,42461, PDF-1,1598100884, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36387,44910, PDF-1,1598011888, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36237,44660, PDF-1,1598129596, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36399,44922, PDF-1,1594808016, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36114,44537, PDF-1,1594924291, US,162.244.149.24,,,,,,
https://hdl.handle.net/10192/36353,44856, PDF-1,1595433132, US,162.244.149.24,,,,,,
oai:bir.brandeis.edu:10192/35140,42459, PDF-1,1601864206, US,162.244.150.134,,,,,,
https://hdl.handle.net/10192/36257,44680, PDF-1,1601911408, US,162.244.150.134,,,,,,
https://hdl.handle.net/10192/37524,47895, PDF-1,1595784359, US,162.244.150.167,,,,,,
oai:bir.brandeis.edu:10192/31814,37006, PDF-1,1600485572, US,162.246.102.46,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1599998113, US,162.247.87.114,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1599776278, US,162.247.87.114,,,,,,
oai:bir.brandeis.edu:10192/30530,34609, PDF-1,1601398913, US,162.249.114.136,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1599694956, US,162.249.159.56,,,,,,
oai:bir.brandeis.edu:10192/23882,24416, PDF-1,1597774750, US,162.250.121.58,,,,,,
https://hdl.handle.net/10192/37441,47997, PDF-1,1597773385, US,162.250.121.58,,,,,,
oai:bir.brandeis.edu:10192/23881,24419, PDF-1,1602595645, US,162.254.122.49,,,,,,
oai:bir.brandeis.edu:10192/24059,24791, PDF-1,1599161140, US,162.255.42.110,,,,,,
oai:bir.brandeis.edu:10192/35683,43515, PDF-1,1598412071, US,162.72.121.157,,,,,,
https://hdl.handle.net/10192/36795,46056, PDF-1,1594484823, US,162.72.183.217,,,,,,
https://hdl.handle.net/10192/36659,45916, PDF-1,1598919711, US,162.83.190.19,,,,,,
https://hdl.handle.net/10192/36659,45916, PDF-1,1598838922, US,162.83.190.19,,,,,,
oai:bir.brandeis.edu:10192/24426,25405, PDF-1,1594461952, US,162.83.232.38,,,,,,
oai:bir.brandeis.edu:10192/33893,40198, PDF-1,1601563092, US,162.83.246.221,,,,,,
https://hdl.handle.net/10192/37217,47235, PDF-1,1598298911, US,162.84.158.86,,,,,,
https://hdl.handle.net/10192/37217,47235, PDF-1,1594777584, US,162.84.158.86,,,,,,
https://hdl.handle.net/10192/37217,47235, PDF-1,1594741314, US,162.84.158.86,,,,,,
oai:bir.brandeis.edu:10192/32893,39274, PDF-1,1600080672, US,162.84.172.123,,,,,,
oai:bir.brandeis.edu:10192/23882,24416, PDF-1,1597757337, US,162.84.190.55,,,,,,
oai:bir.brandeis.edu:10192/30678,34807, PDF-1,1600629924, US,163.11.6.119,,,,,,
https://hdl.handle.net/10192/37532,48115, PDF-1,1591140813, US,163.114.132.3,,,,,,
https://hdl.handle.net/10192/35788,43757, PDF-1,1599155270, US,163.118.156.128,,,,,,
oai:bir.brandeis.edu:10192/35660,43221, PDF-1,1600635297, US,163.120.50.161,,,,,,
oai:bir.brandeis.edu:10192/30,25625, PDF-1,1602347397, US,164.107.212.65,,,,,,
oai:bir.brandeis.edu:10192/24711,26442, PDF-1,1584377003, US,164.116.112.38,,,,,,
oai:bir.brandeis.edu:10192/24427,25386, PDF-1,1591316555, US,164.67.229.160,,,,,,
https://hdl.handle.net/10192/36692,45956, PDF-1,1598623629, US,165.106.121.134,,,,,,
https://hdl.handle.net/10192/36794,45975, PDF-1,1591474465, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1583972004, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/25110,27165, PDF-1,1584487487, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/36794,45975, PDF-1,1584389354, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/36794,45975, PDF-1,1584650296, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1584653757, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/25110,27165, PDF-1,1584659782, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1598390945, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/37433,47836, PDF-1,1598741845, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1600028170, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/35686,43736, PDF-1,1599529346, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1598558962, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1598213583, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1598231857, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/37439,47957, PDF-1,1598129026, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1599168450, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1599164363, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1599183721, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/37433,47836, PDF-1,1598999476, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1595538609, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/25110,27165, PDF-1,1595371952, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/35686,43736, PDF-1,1595722507, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/25110,27165, PDF-1,1594506886, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/37433,47836, PDF-1,1600211438, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1600219324, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1600378355, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1600390656, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1601928490, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1601068508, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1601081160, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1601582922, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1601771005, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31411,36666, PDF-1,1602450525, US,165.117.232.82,,,,,,
oai:bir.brandeis.edu:10192/31050,36046, PDF-1,1602462496, US,165.117.232.82,,,,,,
https://hdl.handle.net/10192/37433,47836, PDF-1,1598906277, US,165.117.232.83,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1600409974, US,165.117.232.83,,,,,,
oai:bir.brandeis.edu:10192/27094,30394, PDF-1,1600289714, US,165.117.232.83,,,,,,
oai:bir.brandeis.edu:10192/35697,43704, PDF-1,1595240463, US,165.123.226.228,,,,,,
oai:bir.brandeis.edu:10192/35697,43704, PDF-1,1595240624, US,165.123.226.228,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1597921130, US,165.124.167.1,,,,,,
oai:bir.brandeis.edu:10192/35663,43296, PDF-1,1601040770, US,165.124.167.1,,,,,,
https://hdl.handle.net/10192/35788,43757, PDF-1,1584201635, US,165.124.85.110,,,,,,
oai:bir.brandeis.edu:10192/24870,27193, PDF-1,1602498084, US,165.138.145.244,,,,,,
https://hdl.handle.net/10192/36772,45655, PDF-1,1602586650, US,165.138.5.252,,,,,,
oai:bir.brandeis.edu:10192/32068,37953, PDF-1,1598453258, US,165.139.131.53,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1599556949, US,165.139.155.5,,,,,,
https://hdl.handle.net/10192/35787,43760, PDF-1,1600782401, US,165.139.9.56,,,,,,
oai:bir.brandeis.edu:10192/32374,38650, PDF-1,1598625816, US,165.166.169.194,,,,,,
oai:bir.brandeis.edu:10192/33880,40334, PDF-1,1602530137, US,165.225.10.190,,,,,,
oai:bir.brandeis.edu:10192/27054,30654, PDF-1,1595253984, US,165.225.216.193,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1584365386, US,165.225.34.185,,,,,,
https://hdl.handle.net/10192/36632,43615, PDF-1,1598028688, US,165.225.38.127,,,,,,
https://hdl.handle.net/10192/37439,47957, PDF-1,1591181734, US,165.225.38.24,,,,,,
https://hdl.handle.net/10192/35788,43757, PDF-1,1601482297, US,165.225.39.0,,,,,,
https://hdl.handle.net/10192/36662,45936, PDF-1,1594822560, US,165.225.39.125,,,,,,
https://hdl.handle.net/10192/36762,45427, PDF-1,1601848814, US,165.225.39.53,,,,,,
oai:bir.brandeis.edu:10192/31311,35175, PDF-1,1595256308, US,165.225.39.73,,,,,,
oai:bir.brandeis.edu:10192/33832,40740, PDF-1,1598510581, US,165.225.80.110,,,,,,
https://hdl.handle.net/10192/36795,46056, PDF-1,1599845336, US,165.225.9.85,,,,,,
oai:bir.brandeis.edu:10192/33881,40784, PDF-1,1600948613, US,165.230.224.238,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1598543040, US,165.231.212.111,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1599966232, US,165.231.212.113,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1597939674, US,165.231.212.50,,,,,,
https://hdl.handle.net/10192/36285,44708, PDF-1,1598591519, US,165.231.54.26,,,,,,
https://hdl.handle.net/10192/37413,47838, PDF-1,1597954220, US,165.234.209.246,,,,,,
oai:bir.brandeis.edu:10192/24425,25385, PDF-1,1598897232, US,165.234.253.27,,,,,,
oai:bir.brandeis.edu:10192/35676,43218, PDF-1,1602175149, US,165.29.145.113,,,,,,
https://hdl.handle.net/10192/37499,47579, PDF-1,1600099489, US,165.68.4.88,,,,,,
oai:bir.brandeis.edu:10192/29092,32615, PDF-1,1599840376, US,165.91.12.33,,,,,,
oai:bir.brandeis.edu:10192/29092,32615, PDF-1,1599840377, US,165.91.12.33,,,,,,
oai:bir.brandeis.edu:10192/33880,40334, PDF-1,1594592806, US,165.91.13.70,,,,,,
https://hdl.handle.net/10192/37439,47957, PDF-1,1601884387, US,166.123.216.45,,,,,,
https://hdl.handle.net/10192/36772,45655, PDF-1,1584281149, US,166.137.10.121,,,,,,
https://hdl.handle.net/10192/36772,45655, PDF-1,1584450708, US,166.137.10.121,,,,,,
https://hdl.handle.net/10192/36772,45655, PDF-1,1584452691, US,166.137.10.121,,,,,,
oai:bir.brandeis.edu:10192/32388,38756, PDF-1,1599966677, US,166.137.10.124,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1584611968, US,166.137.118.114,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1584611965, US,166.137.118.114,,,,,,
oai:bir.brandeis.edu:10192/27241,30274, PDF-1,1601422108, US,166.137.118.79,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1584603244, US,166.137.118.98,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1584603248, US,166.137.118.98,,,,,,
oai:bir.brandeis.edu:10192/27240,30313, PDF-1,1600054400, US,166.137.125.58,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1589945659, US,166.137.136.56,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1589945662, US,166.137.136.56,,,,,,
oai:bir.brandeis.edu:10192/56,25726, PDF-1,1600962618, US,166.137.136.78,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1597863474, US,166.137.139.111,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1597938780, US,166.137.139.87,,,,,,
oai:bir.brandeis.edu:10192/33713,40554, PDF-1,1602008959, US,166.137.14.77,,,,,,
oai:bir.brandeis.edu:10192/33772,40644, PDF-1,1595236296, US,166.137.240.125,,,,,,
oai:bir.brandeis.edu:10192/32210,38331, PDF-1,1601221685, US,166.137.240.33,,,,,,
oai:bir.brandeis.edu:10192/24830,26762, PDF-1,1595842371, US,166.137.244.21,,,,,,
oai:bir.brandeis.edu:10192/32088,37954, PDF-1,1595940520, US,166.137.246.52,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1598637353, US,166.137.248.21,,,,,,
https://hdl.handle.net/10192/37500,47582, PDF-1,1595255786, US,166.137.252.35,,,,,,
https://hdl.handle.net/10192/37500,47582, PDF-1,1595255785, US,166.137.252.35,,,,,,
oai:bir.brandeis.edu:10192/23882,24416, PDF-1,1600703667, US,166.137.252.97,,,,,,
oai:bir.brandeis.edu:10192/33670,40474, PDF-1,1591108764, US,166.170.0.35,,,,,,
https://hdl.handle.net/10192/35922,43937, PDF-1,1591324067, US,166.170.14.94,,,,,,
oai:bir.brandeis.edu:10192/56,25726, PDF-1,1599232475, US,166.170.15.55,,,,,,
oai:bir.brandeis.edu:10192/56,25726, PDF-1,1599232477, US,166.170.15.55,,,,,,
oai:bir.brandeis.edu:10192/32348,38629, PDF-1,1584373933, US,166.170.5.114,,,,,,
oai:bir.brandeis.edu:10192/35674,43316, PDF-1,1600983170, US,166.182.248.225,,,,,,
https://hdl.handle.net/10192/37443,48035, PDF-1,1589997266, US,166.182.250.222,,,,,,
https://hdl.handle.net/10192/37506,47682, PDF-1,1599491897, US,166.182.251.242,,,,,,
https://hdl.handle.net/10192/37413,47838, PDF-1,1598515179, US,166.182.81.234,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1584805508, US,166.216.158.224,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1584804728, US,166.216.158.224,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1584804727, US,166.216.158.224,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1584805507, US,166.216.158.224,,,,,,
oai:bir.brandeis.edu:10192/24259,25010, PDF-1,1601198127, US,166.216.159.93,,,,,,
https://hdl.handle.net/10192/35925,43716, PDF-1,1589730695, US,166.216.165.57,,,,,,
oai:bir.brandeis.edu:10192/31947,37653, PDF-1,1595931052, US,166.88.104.89,,,,,,
https://hdl.handle.net/10192/37373,47715, PDF-1,1602021221, US,167.160.198.138,,,,,,
https://hdl.handle.net/10192/36401,44924, PDF-1,1597847884, US,167.160.72.247,,,,,,
oai:bir.brandeis.edu:10192/30711,35066, PDF-1,1598126573, US,167.160.72.247,,,,,,
oai:bir.brandeis.edu:10192/35137,42456, PDF-1,1599205711, US,167.160.72.247,,,,,,
oai:bir.brandeis.edu:10192/35373,42795, PDF-1,1595581245, US,167.160.72.247,,,,,,
https://hdl.handle.net/10192/36162,44585, PDF-1,1594878834, US,167.160.72.247,,,,,,
oai:bir.brandeis.edu:10192/35255,42597, PDF-1,1595974642, US,167.160.72.247,,,,,,
https://hdl.handle.net/10192/36316,44819, PDF-1,1593920775, US,167.160.72.247,,,,,,
https://hdl.handle.net/10192/36210,44633, PDF-1,1596148939, US,167.160.72.247,,,,,,
oai:bir.brandeis.edu:10192/86,25740, PDF-1,1591485520, US,167.160.89.102,,,,,,
oai:bir.brandeis.edu:10192/86,25740, PDF-1,1591485591, US,167.160.89.102,,,,,,
oai:bir.brandeis.edu:10192/28593,32097, PDF-1,1595929606, US,167.172.229.30,,,,,,
https://hdl.handle.net/10192/37415,47936, PDF-1,1594744609, US,167.224.207.101,,,,,,
oai:bir.brandeis.edu:10192/32311,38489, PDF-1,1595322175, US,167.64.57.10,,,,,,
oai:bir.brandeis.edu:10192/51,25681, PDF-1,1597926950, US,167.71.100.224,,,,,,
oai:bir.brandeis.edu:10192/23233,23538, PDF-1,1601483776, US,167.71.149.47,,,,,,
oai:bir.brandeis.edu:10192/23233,23538, PDF-1,1601483779, US,167.71.149.47,,,,,,
https://hdl.handle.net/10192/35783,43761, PDF-1,1595725999, US,168.103.237.121,,,,,,
https://hdl.handle.net/10192/35788,43757, PDF-1,1602177887, US,168.119.101.117,,,,,,
oai:bir.brandeis.edu:10192/35393,42755, PDF-1,1600763797, US,168.119.116.126,,,,,,
https://hdl.handle.net/10192/35782,43687, PDF-1,1601799161, US,168.119.116.126,,,,,,
oai:bir.brandeis.edu:10192/32047,37912, PDF-1,1602396182, US,168.119.116.126,,,,,,
oai:bir.brandeis.edu:10192/33814,40701, PDF-1,1602043629, US,168.119.121.200,,,,,,
oai:bir.brandeis.edu:10192/26317,29182, PDF-1,1602303406, US,168.119.121.200,,,,,,
oai:bir.brandeis.edu:10192/27097,30298, PDF-1,1600873045, US,168.119.121.208,,,,,,
oai:bir.brandeis.edu:10192/30672,34667, PDF-1,1601035701, US,168.119.121.208,,,,,,
oai:bir.brandeis.edu:10192/32,25627, PDF-1,1601736844, US,168.119.121.208,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1601682647, US,168.119.121.208,,,,,,
oai:bir.brandeis.edu:10192/25110,27165, PDF-1,1601316880, US,168.119.121.208,,,,,,
oai:bir.brandeis.edu:10192/34892,42237, PDF-1,1600732369, US,168.119.121.209,,,,,,
https://hdl.handle.net/10192/36762,45427, PDF-1,1602094708, US,168.119.121.209,,,,,,
oai:bir.brandeis.edu:10192/82,25722, PDF-1,1600751368, US,168.119.121.213,,,,,,
oai:bir.brandeis.edu:10192/33753,40637, PDF-1,1601656786, US,168.119.121.213,,,,,,
oai:bir.brandeis.edu:10192/30613,34674, PDF-1,1601302973, US,168.119.121.219,,,,,,
oai:bir.brandeis.edu:10192/35674,43316, PDF-1,1601286916, US,168.119.121.220,,,,,,
oai:bir.brandeis.edu:10192/35667,43297, PDF-1,1602302193, US,168.119.121.220,,,,,,
https://hdl.handle.net/10192/37217,47235, PDF-1,1601219104, US,168.119.122.53,,,,,,
oai:bir.brandeis.edu:10192/24870,27193, PDF-1,1600903290, US,168.119.122.55,,,,,,
oai:bir.brandeis.edu:10192/24062,24451, PDF-1,1602372875, US,168.119.122.55,,,,,,
https://hdl.handle.net/10192/36652,45695, PDF-1,1600679529, US,168.119.56.40,,,,,,
oai:bir.brandeis.edu:10192/33907,40295, PDF-1,1602578381, US,168.119.56.40,,,,,,
oai:bir.brandeis.edu:10192/33711,40534, PDF-1,1600377193, US,168.119.56.9,,,,,,
oai:bir.brandeis.edu:10192/27242,30145, PDF-1,1601281726, US,168.119.99.15,,,,,,
https://hdl.handle.net/10192/36652,45695, PDF-1,1601037987, US,168.149.145.207,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1596074063, US,168.151.226.238,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1595457054, US,168.151.226.70,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1597953954, US,168.151.227.122,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1598293611, US,168.151.227.128,,,,,,
oai:bir.brandeis.edu:10192/28992,32514, PDF-1,1598309144, US,168.151.227.149,,,,,,
oai:bir.brandeis.edu:10192/31967,37671, PDF-1,1600246696, US,168.151.227.149,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1595509357, US,168.151.228.124,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1596132751, US,168.151.228.141,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1598751902, US,168.151.228.196,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1595490787, US,168.151.228.217,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1595925818, US,168.151.228.49,,,,,,
oai:bir.brandeis.edu:10192/30533,34506, PDF-1,1599832285, US,168.151.228.52,,,,,,
